Tanggal,Kategori,Klasifikasi,Kelas,Bahan Bakar,Tahun Pembuatan,Sistem Pembakaran,CC,Tonnase,Jarak Tempuh,Opasitas,Tahun Uji,Usia Kendaraan,Baku Mutu Opasitas,Opasitas_ratio,segmen_tahun,Euro,alpha,Koreksi_Opasitas,LULUS/TIIDAK
01/11/2024 00:00,,C,,,2023,,,,,3,,1,30,0.1,>2021,EURO4,0.3,-0.27,TRUE
31/12/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
24/07/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
23/03/2024 00:00,,C,,,2023,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
26/01/2024 00:00,,C,,,2023,,,,,8.7,,1,30,0.29,>2021,EURO4,0.3,-0.213,TRUE
20/01/2025 00:00,,C,,,2023,,,,,11.6,,2,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
13/11/2024 00:00,,C,,,2023,,,,,23,,1,30,0.766666667,>2021,EURO4,0.3,-0.07,TRUE
10/02/2025 00:00,,C,,,2023,,,,,4.6,,2,30,0.153333333,>2021,EURO4,0.3,-0.254,TRUE
27/11/2023 00:00,,C,,,2023,,,,,18,,0,30,0.6,>2021,EURO4,0.3,-0.12,TRUE
16/09/2023 00:00,,C,,,2023,,,,,22.9,,0,40,0.5725,>2021,EURO4,0.3,-0.12825,TRUE
05/02/2024 00:00,,C,,,2023,,,,,4,,1,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
17/02/2024 00:00,,C,,,2023,,,,,5.9,,1,30,0.196666667,>2021,EURO4,0.3,-0.241,TRUE
26/03/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
20/11/2024 00:00,,C,,,2023,,,,,13.5,,1,30,0.45,>2021,EURO4,0.3,-0.165,TRUE
02/11/2024 00:00,,C,,,2023,,,,,3.7,,1,30,0.123333333,>2021,EURO4,0.3,-0.263,TRUE
21/12/2023 00:00,,C,,,2023,,,,,10,,0,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
18/01/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
10/06/2024 00:00,,C,,,2023,,,,,9.03,,1,30,0.301,>2021,EURO4,0.3,-0.2097,TRUE
21/11/2023 00:00,,C,,,2023,,,,,9,,0,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
17/09/2024 00:00,,C,,,2023,,,,,9.9,,1,30,0.33,>2021,EURO4,0.3,-0.201,TRUE
15/12/2023 00:00,,C,,,2023,,,,,7.7,,0,30,0.256666667,>2021,EURO4,0.3,-0.223,TRUE
23/03/2024 00:00,,C,,,2023,,,,,24,,1,30,0.8,>2021,EURO4,0.3,-0.06,TRUE
09/11/2023 00:00,,C,,,2023,,,,,20.4,,0,30,0.68,>2021,EURO4,0.3,-0.096,TRUE
07/09/2023 00:00,,C,,,2023,,,,,14,,0,40,0.35,>2021,EURO4,0.3,-0.195,TRUE
11/12/2023 00:00,,C,,,2023,,,,,12,,0,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
01/04/2024 00:00,,C,,,2023,,,,,4,,1,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
03/11/2023 00:00,,C,,,2023,,,,,5,,0,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
10/09/2024 00:00,,C,,,2023,,,,,21.5,,1,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
28/09/2024 00:00,,C,,,2023,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
20/07/2023 00:00,,C,,,2023,,,,,10.58,,0,40,0.2645,>2021,EURO4,0.3,-0.22065,TRUE
12/03/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
07/10/2023 00:00,,C,,,2023,,,,,4.2,,0,30,0.14,>2021,EURO4,0.3,-0.258,TRUE
03/08/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
25/10/2024 00:00,,C,,,2023,,,,,19,,1,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
20/03/2024 00:00,,C,,,2023,,,,,25,,1,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
18/09/2023 00:00,,C,,,2023,,,,,23,,0,40,0.575,>2021,EURO4,0.3,-0.1275,TRUE
06/12/2024 00:00,,C,,,2023,,,,,6,,1,30,0.2,>2021,EURO4,0.3,-0.24,TRUE
06/11/2024 00:00,,C,,,2023,,,,,15.9,,1,30,0.53,>2021,EURO4,0.3,-0.141,TRUE
04/06/2024 00:00,,C,,,2023,,,,,7.8,,1,30,0.26,>2021,EURO4,0.3,-0.222,TRUE
08/01/2024 00:00,,C,,,2023,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
04/06/2024 00:00,,C,,,2023,,,,,12,,1,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
23/10/2024 00:00,,C,,,2023,,,,,7.8,,1,30,0.26,>2021,EURO4,0.3,-0.222,TRUE
09/08/2024 00:00,,C,,,2023,,,,,5.8,,1,30,0.193333333,>2021,EURO4,0.3,-0.242,TRUE
30/10/2023 00:00,,C,,,2023,,,,,0.26,,0,30,0.008666667,>2021,EURO4,0.3,-0.2974,TRUE
27/09/2023 00:00,,C,,,2023,,,,,9.8,,0,40,0.245,>2021,EURO4,0.3,-0.2265,TRUE
07/10/2023 00:00,,C,,,2023,,,,,19,,0,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
19/02/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
02/10/2023 00:00,,C,,,2023,,,,,16.8,,0,30,0.56,>2021,EURO4,0.3,-0.132,TRUE
03/10/2023 00:00,,C,,,2023,,,,,4,,0,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
02/11/2023 00:00,,C,,,2023,,,,,11.72,,0,30,0.390666667,>2021,EURO4,0.3,-0.1828,TRUE
04/05/2024 00:00,,C,,,2023,,,,,11.6,,1,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
16/01/2024 00:00,,C,,,2023,,,,,0.6,,1,30,0.02,>2021,EURO4,0.3,-0.294,TRUE
22/07/2024 00:00,,C,,,2023,,,,,6,,1,30,0.2,>2021,EURO4,0.3,-0.24,TRUE
27/03/2024 00:00,,C,,,2023,,,,,19,,1,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
04/09/2023 00:00,,C,,,2023,,,,,7.8,,0,40,0.195,>2021,EURO4,0.3,-0.2415,TRUE
19/04/2024 00:00,,C,,,2023,,,,,19,,1,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
26/03/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
27/11/2023 00:00,,C,,,2023,,,,,15,,0,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
04/09/2023 00:00,,C,,,2023,,,,,18.1,,0,50,0.362,>2021,EURO4,0.3,-0.1914,TRUE
21/11/2024 00:00,,C,,,2023,,,,,7,,1,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
14/09/2024 00:00,,C,,,2023,,,,,11.6,,1,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
02/12/2024 00:00,,C,,,2023,,,,,11.6,,1,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
02/10/2023 00:00,,C,,,2023,,,,,19,,0,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
23/12/2023 00:00,,C,,,2023,,,,,4,,0,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
13/02/2025 00:00,,C,,,2023,,,,,2.5,,2,30,0.083333333,>2021,EURO4,0.3,-0.275,TRUE
26/04/2024 00:00,,C,,,2023,,,,,20,,1,30,0.666666667,>2021,EURO4,0.3,-0.1,TRUE
08/07/2024 00:00,,C,,,2023,,,,,6.25,,1,30,0.208333333,>2021,EURO4,0.3,-0.2375,TRUE
07/11/2023 00:00,,C,,,2023,,,,,11.9,,0,30,0.396666667,>2021,EURO4,0.3,-0.181,TRUE
18/01/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
19/02/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
01/02/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
30/09/2023 00:00,,C,,,2023,,,,,8,,0,40,0.2,>2021,EURO4,0.3,-0.24,TRUE
04/01/2025 00:00,,C,,,2023,,,,,21,,2,30,0.7,>2021,EURO4,0.3,-0.09,TRUE
16/05/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
04/03/2025 00:00,,C,,,2023,,,,,19,,2,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
03/05/2024 00:00,,C,,,2023,,,,,14.1,,1,30,0.47,>2021,EURO4,0.3,-0.159,TRUE
13/01/2024 00:00,,C,,,2023,,,,,12,,1,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
11/03/2025 00:00,,C,,,2023,,,,,18,,2,30,0.6,>2021,EURO4,0.3,-0.12,TRUE
10/10/2023 00:00,,C,,,2023,,,,,17,,0,30,0.566666667,>2021,EURO4,0.3,-0.13,TRUE
06/03/2025 00:00,,C,,,2023,,,,,14.1,,2,30,0.47,>2021,EURO4,0.3,-0.159,TRUE
08/11/2023 00:00,,C,,,2023,,,,,14.7,,0,30,0.49,>2021,EURO4,0.3,-0.153,TRUE
14/02/2023 00:00,,C,,,2023,,,,,6.65,,0,40,0.16625,>2021,EURO4,0.3,-0.250125,TRUE
26/03/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
05/10/2024 00:00,,C,,,2023,,,,,9.5,,1,30,0.316666667,>2021,EURO4,0.3,-0.205,TRUE
14/03/2025 00:00,,C,,,2023,,,,,7,,2,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
26/06/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
24/06/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
30/03/2024 00:00,,C,,,2023,,,,,22,,1,30,0.733333333,>2021,EURO4,0.3,-0.08,TRUE
06/09/2023 00:00,,C,,,2023,,,,,13,,0,40,0.325,>2021,EURO4,0.3,-0.2025,TRUE
14/03/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
26/03/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
25/09/2024 00:00,,C,,,2023,,,,,11.6,,1,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
13/07/2024 00:00,,C,,,2023,,,,,6.25,,1,30,0.208333333,>2021,EURO4,0.3,-0.2375,TRUE
03/09/2024 00:00,,C,,,2023,,,,,9.7,,1,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
02/11/2024 00:00,,C,,,2023,,,,,17.2,,1,30,0.573333333,>2021,EURO4,0.3,-0.128,TRUE
13/02/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
06/11/2023 00:00,,C,,,2023,,,,,11,,0,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
20/12/2024 00:00,,C,,,2023,,,,,6,,1,30,0.2,>2021,EURO4,0.3,-0.24,TRUE
28/05/2024 00:00,,C,,,2023,,,,,4.6,,1,30,0.153333333,>2021,EURO4,0.3,-0.254,TRUE
31/12/2024 00:00,,C,,,2023,,,,,11.6,,1,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
27/02/2024 00:00,,C,,,2023,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
07/09/2023 00:00,,C,,,2023,,,,,18,,0,40,0.45,>2021,EURO4,0.3,-0.165,TRUE
26/03/2025 00:00,,C,,,2023,,,,,10.3,,2,30,0.343333333,>2021,EURO4,0.3,-0.197,TRUE
09/04/2024 00:00,,C,,,2023,,,,,8.63,,1,30,0.287666667,>2021,EURO4,0.3,-0.2137,TRUE
27/06/2024 00:00,,C,,,2023,,,,,9.7,,1,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
07/09/2023 00:00,,C,,,2023,,,,,2.9,,0,40,0.0725,>2021,EURO4,0.3,-0.27825,TRUE
08/11/2023 00:00,,C,,,2023,,,,,11,,0,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
06/06/2024 00:00,,C,,,2023,,,,,9.03,,1,30,0.301,>2021,EURO4,0.3,-0.2097,TRUE
25/03/2024 00:00,,C,,,2023,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
22/05/2024 00:00,,C,,,2023,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
28/02/2024 00:00,,C,,,2023,,,,,9.2,,1,30,0.306666667,>2021,EURO4,0.3,-0.208,TRUE
05/02/2025 00:00,,C,,,2023,,,,,15,,2,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
14/08/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
22/03/2024 00:00,,C,,,2023,,,,,0,,1,30,0,>2021,EURO4,0.3,-0.3,TRUE
26/11/2024 00:00,,C,,,2023,,,,,15.8,,1,30,0.526666667,>2021,EURO4,0.3,-0.142,TRUE
23/01/2024 00:00,,C,,,2023,,,,,21,,1,30,0.7,>2021,EURO4,0.3,-0.09,TRUE
15/02/2025 00:00,,C,,,2023,,,,,8.6,,2,30,0.286666667,>2021,EURO4,0.3,-0.214,TRUE
01/04/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
16/03/2024 00:00,,C,,,2023,,,,,5.9,,1,30,0.196666667,>2021,EURO4,0.3,-0.241,TRUE
26/03/2024 00:00,,C,,,2023,,,,,14.1,,1,30,0.47,>2021,EURO4,0.3,-0.159,TRUE
29/08/2023 00:00,,C,,,2023,,,,,19.7,,0,40,0.4925,>2021,EURO4,0.3,-0.15225,TRUE
14/03/2025 00:00,,C,,,2023,,,,,15,,2,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
09/11/2023 00:00,,C,,,2023,,,,,18,,0,30,0.6,>2021,EURO4,0.3,-0.12,TRUE
11/10/2024 00:00,,C,,,2023,,,,,7,,1,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
24/04/2024 00:00,,C,,,2023,,,,,9.7,,1,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
26/03/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
09/11/2023 00:00,,C,,,2023,,,,,20.4,,0,30,0.68,>2021,EURO4,0.3,-0.096,TRUE
15/03/2024 00:00,,C,,,2023,,,,,11,,1,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
29/01/2024 00:00,,C,,,2023,,,,,9,,1,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
21/10/2024 00:00,,C,,,2023,,,,,9,,1,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
25/02/2025 00:00,,C,,,2023,,,,,18.8,,2,30,0.626666667,>2021,EURO4,0.3,-0.112,TRUE
29/06/2024 00:00,,C,,,2023,,,,,9,,1,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
07/11/2023 00:00,,C,,,2023,,,,,0.3,,0,30,0.01,>2021,EURO4,0.3,-0.297,TRUE
21/08/2024 00:00,,C,,,2023,,,,,6.2,,1,30,0.206666667,>2021,EURO4,0.3,-0.238,TRUE
28/06/2024 00:00,,C,,,2023,,,,,20,,1,30,0.666666667,>2021,EURO4,0.3,-0.1,TRUE
21/12/2023 00:00,,C,,,2023,,,,,23,,0,30,0.766666667,>2021,EURO4,0.3,-0.07,TRUE
12/01/2024 00:00,,C,,,2023,,,,,0,,1,30,0,>2021,EURO4,0.3,-0.3,TRUE
04/09/2023 00:00,,C,,,2023,,,,,3,,0,40,0.075,>2021,EURO4,0.3,-0.2775,TRUE
22/01/2025 00:00,,C,,,2023,,,,,28,,2,30,0.933333333,>2021,EURO4,0.3,-0.02,TRUE
27/12/2023 00:00,,C,,,2023,,,,,4,,0,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
03/01/2024 00:00,,C,,,2023,,,,,6.65,,1,30,0.221666667,>2021,EURO4,0.3,-0.2335,TRUE
20/12/2023 00:00,,C,,,2023,,,,,5,,0,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
07/09/2023 00:00,,C,,,2023,,,,,9.7,,0,40,0.2425,>2021,EURO4,0.3,-0.22725,TRUE
07/12/2024 00:00,,C,,,2023,,,,,8.21,,1,30,0.273666667,>2021,EURO4,0.3,-0.2179,TRUE
02/01/2024 00:00,,C,,,2023,,,,,11,,1,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
16/10/2023 00:00,,C,,,2023,,,,,4,,0,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
07/08/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
10/10/2023 00:00,,C,,,2023,,,,,33,,0,30,1.1,>2021,EURO4,0.3,0.03,FALSE
19/03/2025 00:00,,C,,,2023,,,,,22.6,,2,30,0.753333333,>2021,EURO4,0.3,-0.074,TRUE
21/12/2023 00:00,,C,,,2023,,,,,12.1,,0,30,0.403333333,>2021,EURO4,0.3,-0.179,TRUE
24/06/2024 00:00,,C,,,2023,,,,,12,,1,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
06/11/2023 00:00,,C,,,2023,,,,,25,,0,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
20/02/2024 00:00,,C,,,2023,,,,,10.58,,1,30,0.352666667,>2021,EURO4,0.3,-0.1942,TRUE
26/03/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
20/07/2024 00:00,,C,,,2023,,,,,6.25,,1,30,0.208333333,>2021,EURO4,0.3,-0.2375,TRUE
26/03/2024 00:00,,C,,,2023,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
10/03/2025 00:00,,C,,,2023,,,,,12.42,,2,30,0.414,>2021,EURO4,0.3,-0.1758,TRUE
06/09/2023 00:00,,C,,,2023,,,,,4.3,,0,40,0.1075,>2021,EURO4,0.3,-0.26775,TRUE
24/07/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
29/01/2024 00:00,,C,,,2023,,,,,28,,1,30,0.933333333,>2021,EURO4,0.3,-0.02,TRUE
10/03/2025 00:00,,C,,,2023,,,,,27.42,,2,30,0.914,>2021,EURO4,0.3,-0.0258,TRUE
26/03/2024 00:00,,C,,,2023,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
06/11/2023 00:00,,C,,,2023,,,,,8,,0,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
27/08/2024 00:00,,C,,,2023,,,,,9.7,,1,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
01/12/2023 00:00,,C,,,2023,,,,,4.2,,0,30,0.14,>2021,EURO4,0.3,-0.258,TRUE
07/09/2023 00:00,,C,,,2023,,,,,28.9,,0,40,0.7225,>2021,EURO4,0.3,-0.08325,TRUE
13/10/2023 00:00,,C,,,2023,,,,,12.9,,0,30,0.43,>2021,EURO4,0.3,-0.171,TRUE
20/02/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
23/01/2025 00:00,,C,,,2023,,,,,18.6,,2,30,0.62,>2021,EURO4,0.3,-0.114,TRUE
02/03/2024 00:00,,C,,,2023,,,,,29,,1,30,0.966666667,>2021,EURO4,0.3,-0.01,TRUE
04/04/2024 00:00,,C,,,2023,,,,,27,,1,30,0.9,>2021,EURO4,0.3,-0.03,TRUE
07/10/2024 00:00,,C,,,2023,,,,,1,,1,30,0.033333333,>2021,EURO4,0.3,-0.29,TRUE
24/07/2024 00:00,,C,,,2023,,,,,3.5,,1,30,0.116666667,>2021,EURO4,0.3,-0.265,TRUE
06/04/2024 00:00,,C,,,2023,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
12/03/2025 00:00,,C,,,2023,,,,,7,,2,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
10/10/2023 00:00,,C,,,2023,,,,,7.45,,0,30,0.248333333,>2021,EURO4,0.3,-0.2255,TRUE
02/10/2023 00:00,,C,,,2023,,,,,10,,0,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
02/11/2024 00:00,,C,,,2023,,,,,9,,1,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
20/08/2024 00:00,,C,,,2023,,,,,7.9,,1,30,0.263333333,>2021,EURO4,0.3,-0.221,TRUE
19/03/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
12/02/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
23/07/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
06/09/2023 00:00,,C,,,2023,,,,,36.88,,0,40,0.922,>2021,EURO4,0.3,-0.0234,TRUE
24/04/2024 00:00,,C,,,2023,,,,,6,,1,30,0.2,>2021,EURO4,0.3,-0.24,TRUE
21/02/2024 00:00,,C,,,2023,,,,,4.4,,1,30,0.146666667,>2021,EURO4,0.3,-0.256,TRUE
04/04/2024 00:00,,C,,,2023,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
06/11/2023 00:00,,C,,,2023,,,,,30,,0,30,1,>2021,EURO4,0.3,0,TRUE
07/10/2023 00:00,,C,,,2023,,,,,10,,0,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
06/01/2024 00:00,,C,,,2023,,,,,6.65,,1,30,0.221666667,>2021,EURO4,0.3,-0.2335,TRUE
14/11/2023 00:00,,C,,,2023,,,,,12,,0,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
13/02/2024 00:00,,C,,,2023,,,,,12,,1,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
28/11/2023 00:00,,C,,,2023,,,,,25,,0,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
04/09/2023 00:00,,C,,,2023,,,,,15,,0,40,0.375,>2021,EURO4,0.3,-0.1875,TRUE
04/01/2025 00:00,,C,,,2023,,,,,4,,2,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
26/09/2023 00:00,,C,,,2023,,,,,25.35,,0,40,0.63375,>2021,EURO4,0.3,-0.109875,TRUE
28/06/2024 00:00,,C,,,2023,,,,,21,,1,30,0.7,>2021,EURO4,0.3,-0.09,TRUE
17/01/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
09/03/2024 00:00,,C,,,2023,,,,,12.1,,1,30,0.403333333,>2021,EURO4,0.3,-0.179,TRUE
06/09/2023 00:00,,C,,,2023,,,,,17,,0,40,0.425,>2021,EURO4,0.3,-0.1725,TRUE
21/03/2025 00:00,,C,,,2023,,,,,11.42,,2,30,0.380666667,>2021,EURO4,0.3,-0.1858,TRUE
15/09/2023 00:00,,C,,,2023,,,,,3.6,,0,40,0.09,>2021,EURO4,0.3,-0.273,TRUE
30/10/2023 00:00,,C,,,2023,,,,,0.38,,0,30,0.012666667,>2021,EURO4,0.3,-0.2962,TRUE
30/08/2024 00:00,,C,,,2023,,,,,4.8,,1,30,0.16,>2021,EURO4,0.3,-0.252,TRUE
26/03/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
26/11/2024 00:00,,C,,,2023,,,,,9,,1,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
30/12/2023 00:00,,C,,,2023,,,,,29,,0,30,0.966666667,>2021,EURO4,0.3,-0.01,TRUE
08/11/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
02/10/2024 00:00,,C,,,2023,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
02/10/2023 00:00,,C,,,2023,,,,,4.5,,0,30,0.15,>2021,EURO4,0.3,-0.255,TRUE
06/12/2023 00:00,,C,,,2023,,,,,26.2,,0,30,0.873333333,>2021,EURO4,0.3,-0.038,TRUE
25/11/2023 00:00,,C,,,2023,,,,,7,,0,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
26/03/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
02/11/2024 00:00,,C,,,2023,,,,,21.5,,1,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
26/08/2024 00:00,,C,,,2023,,,,,5.6,,1,30,0.186666667,>2021,EURO4,0.3,-0.244,TRUE
26/09/2024 00:00,,C,,,2023,,,,,9.7,,1,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
21/11/2023 00:00,,C,,,2023,,,,,11.6,,0,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
15/01/2024 00:00,,C,,,2023,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
19/11/2024 00:00,,C,,,2023,,,,,11.6,,1,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
23/03/2024 00:00,,C,,,2023,,,,,28,,1,30,0.933333333,>2021,EURO4,0.3,-0.02,TRUE
12/12/2023 00:00,,C,,,2023,,,,,7.9,,0,30,0.263333333,>2021,EURO4,0.3,-0.221,TRUE
29/02/2024 00:00,,C,,,2023,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
27/09/2023 00:00,,C,,,2023,,,,,13,,0,40,0.325,>2021,EURO4,0.3,-0.2025,TRUE
05/04/2023 00:00,,C,,,2023,,,,,5.7,,0,40,0.1425,>2021,EURO4,0.3,-0.25725,TRUE
14/01/2024 00:00,,C,,,2023,,,,,17,,1,30,0.566666667,>2021,EURO4,0.3,-0.13,TRUE
07/09/2023 00:00,,C,,,2023,,,,,5.6,,0,40,0.14,>2021,EURO4,0.3,-0.258,TRUE
16/01/2025 00:00,,C,,,2023,,,,,16.3,,2,30,0.543333333,>2021,EURO4,0.3,-0.137,TRUE
21/05/2024 00:00,,C,,,2023,,,,,9.7,,1,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
06/05/2024 00:00,,C,,,2023,,,,,25,,1,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
16/10/2023 00:00,,C,,,2023,,,,,3,,0,30,0.1,>2021,EURO4,0.3,-0.27,TRUE
27/12/2023 00:00,,C,,,2023,,,,,7.8,,0,30,0.26,>2021,EURO4,0.3,-0.222,TRUE
28/02/2025 00:00,,C,,,2023,,,,,9.7,,2,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
15/09/2023 00:00,,C,,,2023,,,,,17.5,,0,40,0.4375,>2021,EURO4,0.3,-0.16875,TRUE
19/10/2024 00:00,,C,,,2023,,,,,6,,1,30,0.2,>2021,EURO4,0.3,-0.24,TRUE
